id,contact_country,sub_category,sub_category_title,acronym,name,main_category,cost_min,cost_max,cost_absolute,fte,acc_count,code,status,country,accredited
664bec90bac24c0781f9261be73ed647,FR,21,Companies & groups,CDC,CAISSE DES DEPOTS,2,500000,599999,,4,6,84606487324-44,active,75,
56ec90c787f8427a91a872e2848957b7,IT,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",CNAPPC,"Consiglio Nazionale Architetti, Pianificatori, Paesaggisti e Conservatori",6,,9999,,2.5,0,59434398865-70,active,108,
76d06c0ffd63477f83e2fdf0ebfd40a0,BE,31,"Non-governmental organisations, platforms and networks and similar",FTC,Financial Transparency Coalition,3,50000,99999,,1,0,455124911857-71,active,21,
09407a977bea464ea3e408b38ba75ad9,BE,25,Trade and business organisations,MLE,Mazda Motor Logistics Europe N.V.,2,25000,49999,,0.5,0,67289359786-33,active,21,
aaba80587ca44890a5041b05f7be4f51,BE,31,"Non-governmental organisations, platforms and networks and similar",FMS,Forum for Mobility & Society,3,,9999,,0.25,0,05046148043-73,active,21,
11474d314e5f494dad61c83cc699dfbf,ES,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",CNH2,Centro Nacional de Experimentación de Tecnologías de Hidrógeno y Pilas de Combustible,6,,9999,,34,0,15541779741-26,active,209,
654b2b95d4e549f5b5cce78edb6bc3d8,FR,26,Trade unions and professional associations,UFISC,Union Federale d'Intervention des Structures Culturelles,2,10000,24999,,0.75,0,287319311843-46,active,75,
bc454fcb6ba1400cb88f995eaa4d4a7e,ES,63,Regional structures,ICEC,Catalan Institute for Cultural Companies,6,200000,299999,,6,0,858010411901-10,active,209,
67838334f8e64aa993a192b7371ddd1b,ES,25,Trade and business organisations,FREMSS,FUNDACIÓN RENDEMENTO ECONÓMICO MÍNIMO SOSTIBLE E SOCIAL,2,50000,99999,,1.5,0,027365111884-27,active,209,
d7f44bb1fba14ecd9fdaf2e1e776352a,FR,31,"Non-governmental organisations, platforms and networks and similar",FAFCE,Fédération des Associations Familiales Catholiques en Europe,3,50000,99999,,1.5,0,509209111889-44,active,75,
c7b80cc6ca3f444db98741388096857b,FI,21,Companies & groups,UPM,UPM-Kymmene Oyj,2,,9999,,4.5,2,861194311863-31,active,74,
8c463ecf9290432786a8678f9512eb9b,SE,25,Trade and business organisations,SFB,Svenska Flygbranschen,2,,,1000,0.25,0,516569711859-97,active,214,
dcee87e0035745d49f67505e8a018c6c,FR,21,Companies & groups,DAF,DAIKIN AIRCONDITIONING FRANCE,2,,9999,,0.75,0,12410617111-14,active,75,
7681c7c380db406c90d47014eae44b81,DE,41,Think tanks and research institutions,IOER,Leibniz Institute of Ecological Urban and Regional Development,4,,9999,,4.25,0,61955149350-42,active,82,
618542fc5ca24e42939beac704ce4c1b,HU,31,"Non-governmental organisations, platforms and networks and similar",RSI,Robert Schuman Institute for Developing Democracy in Central and Eastern Europe,3,,,28462,1.5,3,50962829391-94,active,99,
dff3624a6bb0496f8c1dc356ec2eefc1,DE,31,"Non-governmental organisations, platforms and networks and similar",EAAD,European Alliance Against Depression,3,10000,24999,,0.75,0,98224959162-32,active,82,
9ff5a83702b4449d9ad3d99b0dd5d3a7,FR,21,Companies & groups,,SABELLA,2,10000,24999,,0.5,0,75612019383-05,active,75,
0b68074404ba41599ff1539f74a91395,DE,21,Companies & groups,,United Internet AG,2,200000,299999,,1.75,2,31650149406-33,active,82,
7ee45ae4cc4f4004b303f17c6b3c5416,GB,25,Trade and business organisations,LMA,Loan Market Association,2,25000,49999,,1,1,566455411423-81,active,233,
43038bc737d44b75a002fedda23782cc,NL,41,Think tanks and research institutions,VAT Club,The European VAT Club,4,,9999,,0.5,0,78903429396-48,active,155,
36989c00b26b4fcdadbd9ed56ea6c28c,NL,25,Trade and business organisations,NOB,de Nederlandse Orde van Belastingadviseurs (the Dutch Association of Tax Advisers),2,,,0,0.25,0,28740039397-21,active,155,
2800d5f6f3204c71a0f6c86775fc682a,LU,31,"Non-governmental organisations, platforms and networks and similar",KB Lëtz,Klima-Bündnis Lëtzebuerg,3,200000,299999,,4,0,481513911429-60,active,127,
f9de3c5a740f408c91e0b1044179566e,BE,25,Trade and business organisations,FEPORT,FEPORT,2,200000,299999,,3,2,801302611511-33,active,21,
a3d472e20429475d934d1ddd21030aa8,ES,21,Companies & groups,ANA,"ACCIONA, S.A.",2,100000,199999,,0.5,2,451019811573-55,active,209,
bc57cc1092b64d3e9f12e604baf8f8f0,IT,21,Companies & groups,TPZ,Telespazio,2,,9999,,100,0,163449611538-93,active,108,
a67fb0ce884543d99f0d62ea8e40bef0,IT,13,Self-employed consultants,RDA Consulting,Romeo D'Amicis,1,,9999,,1,1,161660111450-12,active,108,
1985268eca084f9d88cabb0b533d204f,PL,11,Professional consultancies,FIRST PR,FIRST Public Relations Sp. z o.o.,1,,9999,,1.75,0,22178846568-19,active,176,
e73296c7121d45fd96c6479c38010962,GB,25,Trade and business organisations,IMEC,ICOMIA MARINE ENGINE COMMITTEE,2,50000,99999,,1,0,44706916553-64,active,233,
ab5d004ff043428bbffd3dafa37e3193,GB,25,Trade and business organisations,ICOMIA,International Council of Marine Industry Associations,2,50000,99999,,1,0,25344966554-43,active,233,
4cdfe1aecebe4012851a4cfdbbaa04f7,GB,11,Professional consultancies,EPA,Endeavour Public Affairs,1,,9999,,1,0,12252886551-76,active,233,
397a4e1d5d404275ab23c0aceb261127,FR,13,Self-employed consultants,,CAMBAZARD Pierre,1,,,5000,0.5,0,73990626549-80,active,75,
e5afcc8bced94a999aefc6136557248c,DE,11,Professional consultancies,HDR,Simply Europe,1,10000,24999,,1.5,1,78575056586-62,active,82,
b057361df9054f8592f25758290fde4a,LU,21,Companies & groups,,FERRERO International,2,200000,299999,,5,3,04268127542-74,active,127,
cdc35cb87125495daa25def020495f57,GB,26,Trade unions and professional associations,GSMA Europe,GSMA Europe,2,1000000,1249999,,6.75,8,30988577529-37,active,233,
2c297d4b3cf94d94bf1c11cb67cafbd2,SE,25,Trade and business organisations,,Confederation of Swedish Enterprise,2,600000,699999,,5.5,4,39912257528-48,active,214,
93d7d50d945b4778b228a788434e4675,BE,25,Trade and business organisations,EURACOAL,European Association for Coal and Lignite,2,100000,199999,,1.5,3,19853116579-64,active,21,
f7ef447f3af14b499e6bc39bb5718a06,GB,11,Professional consultancies,,Social Finance Ltd,1,,9999,,0.5,0,57947796570-50,active,233,
8d6b9125128b4dca9aca1d02b154e1ce,IT,31,"Non-governmental organisations, platforms and networks and similar",,Fairwatch,3,,9999,,3.5,0,57965956569-66,active,108,
92251b9d848f4462b82748e3fca6b713,DE,26,Trade unions and professional associations,BAK,Bundesarchitektenkammer e.V.,2,50000,99999,,3,6,08215638217-13,active,82,
9e984465297f405fb5b0865960615438,IE,31,"Non-governmental organisations, platforms and networks and similar",EPAW,European Platform Against Windfarms,3,,9999,,0.25,0,66046067830-67,active,105,
83863168472646c7a5000a67aae4fb87,ES,25,Trade and business organisations,ASEJA,Asociación Española de Empresas de Parques y Jardines,2,,9999,,0.25,0,98788707859-13,active,209,
ab5e9bd49eba47968fc9002cca764bb4,NL,63,Regional structures,PNH,Provincie Noord-Holland,6,,9999,,2,0,31077087864-12,active,155,
75edf0a61a0f4e5fbb677e82c2808fe4,BE,31,"Non-governmental organisations, platforms and networks and similar",EPA,European Parents' Association,3,,9999,,4,1,052007712004-80,active,21,
551f4d930c6942568b72e7ca8b4d6dec,BE,31,"Non-governmental organisations, platforms and networks and similar",EURODOC,European Council of Doctoral Candidates and Junior Researchers,3,,9999,,1.25,0,832797511955-47,active,21,
a640943d5e2d4391bcc14a342005dfe5,ES,25,Trade and business organisations,OFICEMEN,AGRUPACIÓN DE FABRICANTES DE CEMENTO DE ESPAÑA,2,25000,49999,,0.75,1,875633611990-87,active,209,
ad3044dd6c9f421488398459616ead09,BE,25,Trade and business organisations,ECCIA,European Cultural and Creative Industries Alliance,2,50000,99999,,2,0,130166611998-65,active,21,
d803899dce3b44cf9bc8b9a149d1b46e,DE,27,Other in house lobbyists,WBO e. V.,WBO Verband Baden-Württembergischer Omnibusunternehmer e. V.,2,,,1000,5,0,912426012052-70,active,82,
52dd657d34b84da0a28b6b9ee477cf33,GB,31,"Non-governmental organisations, platforms and networks and similar",Keep NI Beautiful,Keep Northern Ireland Beautiful,3,,9999,,1,0,295192412054-52,active,233,
28d35eceba384f08ad312b326bd45a3d,BE,12,Law firms,DLO,Distefano Law Office,1,,9999,,0.25,0,867924612009-05,active,21,
617425498f334f6990fbad77277f73f0,GB,31,"Non-governmental organisations, platforms and networks and similar",EDF,Emergent Disease Foundation,3,,9999,,0.5,0,49747768572-38,active,233,
8c42538fd0034238af88ae39dd6385c7,IT,13,Self-employed consultants,AC,Alberto Carnesecca,1,,9999,,0.25,0,924263712034-50,active,108,
e71904717f4648139f8a3d003d74c33c,BE,31,"Non-governmental organisations, platforms and networks and similar",,HACHIKO,3,10000,24999,,2,0,95990808181-93,active,21,
ba513931c6a546fe87bae7b8bc69ad9f,BE,25,Trade and business organisations,,VinylPlus,2,1250000,1499999,,3.25,0,44203689086-96,active,21,
79a56d6c96df45488927ae16a88ab6c0,GB,11,Professional consultancies,,KW Communications,1,,9999,,0.25,0,27286559068-61,active,233,
7e304f98874143cab20f70b0f251b2ae,CZ,25,Trade and business organisations,SOVAK CR,Czech association of water industry,2,,9999,,0.25,0,07211478950-95,active,58,
4658ccb4ace94662a19fe9e4598aacf1,BE,31,"Non-governmental organisations, platforms and networks and similar",VSE,Victim Support Europe,3,50000,99999,,2.25,0,83945428894-94,active,21,
f66bcffb51f64e68bfcf0ac86e1b7f22,NL,31,"Non-governmental organisations, platforms and networks and similar",BCE,Butterfly Conservation Europe,3,,9999,,0.5,0,94537798584-35,active,155,
017715f205814a32961783960f8dc14d,FR,26,Trade unions and professional associations,GTFI,Groupement Technique Français contre l'Incendie,2,,9999,,0.5,0,77885359065-65,active,75,
7dee68df6c8d473caa373c8ff3fed751,FR,21,Companies & groups,,Sodexo SA,2,300000,399999,,2.5,2,29840188581-12,active,75,
f9f964b06735461eb194c5940f2ee13d,BE,25,Trade and business organisations,EFfCI,The European Federation for Cosmetic Ingredients AISBL,2,,9999,,1.5,0,851622911641-30,active,21,
4cb4d1c411a84d91b7f5097b767456f1,BE,25,Trade and business organisations,EPCG,European Pulp and Paper Chemicals Group AISBL,2,,9999,,0.25,0,907610511640-90,active,21,
e0ae6fde99074d6291e9db25acac107a,BE,27,Other in house lobbyists,EQAR,European Quality Assurance Register for Higher Education,2,,9999,,2.5,0,672204711627-29,active,21,
1ab0525701bb4722b0183d53b89e3479,BE,25,Trade and business organisations,EUPPA,European Potato Processors' Association,2,,9999,,0.5,0,163461511626-21,active,21,
fadcb270afcd41f4bbd7bfd1ba15b39f,FR,65,Transnational associations and networks of public regional or other sub-national authorities,AREFLH,"Assemblée des Régions Européennes Fruitières, Légumières et Horticoles",6,50000,99999,,2.75,2,729014411618-96,active,75,
c4d1da838fc14b62ae52207c1efca19b,FR,64,Other sub-national public authorities,AFD,Agence Française de Développement,6,100000,199999,,4,2,348060711585-82,active,75,
e67c6cf57fd4413a9c6ef9ae2f2181df,DE,41,Think tanks and research institutions,DIW Berlin,Deutsches Institut für Wirtschaftsforschung,4,10000000,,,0.25,0,019913911761-15,active,82,
7c7c83d0d61f4bcf802ce69e6b40ac8a,BE,31,"Non-governmental organisations, platforms and networks and similar",EAC,EAC European Automobile Clubs,3,10000,24999,,0.75,2,39808276184-09,active,21,
2992870f7f1e40b6b5f6d4e75f7823da,DE,25,Trade and business organisations,,Bundesverband der Deutschen Klein- und Obstbrenner e.V.,2,,,3000,1,0,80563296178-23,active,82,
b10b17270ff849f58662f4ed7ab79db7,BE,13,Self-employed consultants,,Bartholomew  Advisors SCS,1,25000,49999,,1,1,237791211737-55,active,21,
1783afb6e0fd403e8ae8db90c788bfbd,BE,25,Trade and business organisations,EMIRI,Energy Materials Industrial Research Initiative,2,100000,199999,,1.25,0,143035111648-31,active,21,
c781e621ea1a4364a4ac961c67da249b,DE,42,Academic institutions,EASAC,European Academies' Science Advisory Council,4,200000,299999,,4,0,133236011647-58,active,82,
2b622516a0544ffcaa3fbc42fbf33a67,DE,41,Think tanks and research institutions,Leibniz-Gemeinschaft,Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V.,4,600000,699999,,3.75,7,92825497182-59,active,82,
3ec617af6e054328a7fca0ee241b7b44,DE,27,Other in house lobbyists,GEMA,Gesellschaft für musikalische Aufführungs- und mechanische Vervielfältigungsrechte,2,50000,99999,,1,1,63284686285-78,active,82,
1a4df6e7969e419d9efca995e1a68576,DE,64,Other sub-national public authorities,Die Medienanstalten,Die Medienanstalten - Arbeitsgemeinschaft der Landesmedienanstalten in der Bundesrepublik Deutschland,6,50000,99999,,1.25,0,84697226195-47,active,82,
022b4a76e8734008b7c3201b73f32e49,BE,25,Trade and business organisations,PU Europe,Federation of European Rigid Polyurethane Foam Associations,2,50000,99999,,0.25,1,27993486325-38,active,21,
95e3b0f6a9f54f13b7528d8db5e075fe,BE,26,Trade unions and professional associations,ECCO,European CanCer Organisation,2,400000,499999,,2.5,3,51022176260-12,active,21,
cdef2dcf5b634bff86dc0a32743471a9,GB,11,Professional consultancies,,Business Solutions Europa Limited,1,200000,299999,,2,2,44224726204-26,active,233,
cadd1f9f98b84e1ea6581bfc2c2ed5c5,NL,21,Companies & groups,FrieslandCampina,Royal FrieslandCampina,2,,9999,,1,0,29006196329-63,active,155,
0217b573e7454f30bdfbb248a68f792e,DE,25,Trade and business organisations,,Bundesverband Leichtbeton e.V.,2,,,2000,0.25,0,99974508427-79,active,82,
4ea0b6ca69f74d1aba55abceffee22ea,BE,31,"Non-governmental organisations, platforms and networks and similar",STC,Serve the City,3,,9999,,1,2,32533878424-70,active,21,
75a65b34f42a46ed81edf92d885bd1af,IT,31,"Non-governmental organisations, platforms and networks and similar",,itside srl,3,,9999,,0.25,0,35925808414-96,active,108,
f9950dabb95b4a8d9ef84393a6fae15b,ES,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",FIIAPP,Fundación Internacional y para Iberoamérica de Administración y Políticas Públicas,6,,9999,,5,0,76875858222-63,active,209,
05109c1a75194cb6913716c0ef1567af,CZ,11,Professional consultancies,CEC GR,CEC Government Relations (CZ),1,10000,24999,,0.25,0,325690811969-84,active,58,
06d10b5fdc8a4727ab7d815259f997ef,GB,25,Trade and business organisations,AAPA,Audiovisual Anti-Piracy Alliance,2,,,50000,1,0,131611211983-58,active,233,
e89495054da24f2baaea74fda30c9a57,NO,21,Companies & groups,RW SC,Rockwool Norway,2,,9999,,2,0,110853611976-11,active,165,
0d48c162a70c4f4193992abaed1e7bdd,US,25,Trade and business organisations,GDP,Global Dairy Platform Inc.,2,,9999,,4.5,0,067019811964-92,active,234,
3db11c4f5c034c07bd5e9b6b3037daa8,ES,27,Other in house lobbyists,ITeC,Catalonia Institute of Construction Technology,2,,,91505,1,0,217255311970-24,active,209,
cc002abab42e4c5daf0718d1e1d54eb0,FR,31,"Non-governmental organisations, platforms and networks and similar",,Eau Secours 34,3,,9999,,0.25,0,986771511966-67,active,75,
0d2ef479ccdc4b71916a0f6ff6e411d9,DE,25,Trade and business organisations,bdo,Bundesverband Deutscher Omnibusunternehmer e. V.,2,,,50000,1,0,78124596498-25,active,82,
a30224dd5d074a6995562c5d2807c2a1,BE,21,Companies & groups,,bpost NV,2,,9999,,0.25,0,47479986521-66,active,21,
86812fc7fcb0403a93b6fe5e12c817a0,CZ,31,"Non-governmental organisations, platforms and networks and similar",J&E,"Association Justice & Environment, z.s.",3,100000,199999,,20,0,81849786507-65,active,58,
b6b2a5d84c0049869501b4afb6299df8,IT,21,Companies & groups,CDP,Cassa Depositi e Prestiti s.p.a.,2,100000,199999,,1.75,4,110117812027-92,active,108,
63b27c61974a46dfbfe18e2234bbec50,AT,25,Trade and business organisations,EVME,Europäischer Verband Mittelständischer Energieunternehmen,2,,9999,,0.25,0,71153116524-62,active,14,
5abea1285ccb4e119f66b7ca057cbfd2,BE,25,Trade and business organisations,PFP,Primary Food Processors,2,,,16260,3,0,71338036982-24,active,21,
ea0ac56951894a9c96963e2eb38cc059,FR,26,Trade unions and professional associations,ESC,European Society of Cardiology,2,300000,399999,,2.75,0,01150446981-34,active,75,
c296d4fbeb954ce18a05aeea5a4aed16,FR,31,"Non-governmental organisations, platforms and networks and similar",FIDH,International Federation for Human Rights,3,50000,99999,,4.75,5,97628146980-33,active,75,
688f49ffec5d4b04b3df085bd820493d,BE,25,Trade and business organisations,ECSA,European Community Shipowner's Associations,2,400000,499999,,8.75,4,59004966537-01,active,21,
a0f236b96ad4446790012cee8ca5a5ba,IT,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",CNC,CONSIGLIO NAZIONALE DEI CHIMICI,6,10000,24999,,0.5,0,01055786522-23,active,108,
4fa300c22a984598aedafd6300fbcbde,ES,11,Professional consultancies,AGRONOVO,"Agronovo Ecoloxía, S.L.",1,100000,199999,,4,0,60855797209-18,active,209,
efecba6fc125463892807095f717f79c,DE,25,Trade and business organisations,BZV,Der Backzutatenverband e.V.,2,,,25000,3,0,540037310093-26,active,82,
b5604cf6e845499ca107e44e3eb4babe,AT,25,Trade and business organisations,amcAUSTRIA,amcAUSTRIA-Interessensvertretung der österreichischen Erzeugerorganisationen für Obst und Gemüse e.V.,2,,9999,,0.25,0,89339439558-44,active,14,
e53b1fc3cccb4bbd8d14c7c53c089cae,BE,25,Trade and business organisations,RECHARGE,RECHARGE aisbl,2,50000,99999,,0.5,0,673674011803-02,active,21,
2a85b843e2094f438a87a576304caa10,BE,31,"Non-governmental organisations, platforms and networks and similar",ERF,European Union Road Federation,3,100000,199999,,5,2,017343011782-42,active,21,
e42815a21c72432da4eb5c7d9b4ea2a6,BE,25,Trade and business organisations,EPF,European Panel Federation,2,200000,299999,,5,0,572064811767-22,active,21,
249b23e49b1849cd97a06f40501f4a67,BE,31,"Non-governmental organisations, platforms and networks and similar",,BLUE FISH EUROPE,3,100000,199999,,1.5,1,997456111776-94,active,21,
8c06fc3327b844b3b243dbb272f4e33e,FR,25,Trade and business organisations,A3M,"Alliance des Minerais, Minéraux et Métaux",2,,9999,,0.25,0,436112111763-56,active,75,
c74e04bc11cd4c7193603b1bf003c654,GB,42,Academic institutions,WHEB,Welsh Higher Education Brussels,4,100000,199999,,3,2,507235311834-96,active,233,
daf1fa6f02a14d7e8ca896281a5916f5,CH,31,"Non-governmental organisations, platforms and networks and similar",Geneva Call,Appel de Genève / Geneva Call,3,,9999,,0.5,0,302979911822-71,active,215,
