"id","contact_country","sub_category","sub_category_title","acronym","name","main_category","main_category_title","identification_code","members_fte","status"
"2225d4ab09b44ffd89d87e06dd27dd5d",,31,"Non-governmental organisations, platforms and networks and similar",,"World Animal Protection",3,"III - Non-governmental organisations","630990212371-30",2,"active"
"220925e5ae4149b39e33caef95e54f14",,22,"Trade, business & professional associations","IVEAEMPA","Federación Española de Empresarios del Mar",2,"II - In-house lobbyists and trade/professional associations","14447036242-75",,"inactive"
"2206b036b6c644ee82d5471c7af6706c",,12,"Law firms",,"Avv. Gianni Marco Di Paolo",1,"I - Professional consultancies/law firms/self-employed consultants","062137511909-03",,"inactive"
"2204c6807f2d414e994572c8d0d47b88",,31,"Non-governmental organisations, platforms and networks and similar","CEJE","Confederación Española de Junior Empresas",3,"III - Non-governmental organisations","732175313772-76",4,"inactive"
"220445039ee74323a57169a98b108232",,11,"Professional consultancies",,"EXDECOM",1,"I - Professional consultancies/law firms/self-employed consultants","307670221092-69",3,"active"
"22007b0accca452f8b3411772c37a409",,26,"Trade unions and professional associations","UNL","Unione Nazionale Lavoratori",2,"II - In-house lobbyists and trade/professional associations","607687722220-06",0.25,"inactive"
"21ff32ac128146efa14d6634b5960817",,31,"Non-governmental organisations, platforms and networks and similar",,"GS1 Slovakia",3,"III - Non-governmental organisations","887289322881-11",0.25,"active"
"21f8ea9fe5264ad3bcbc448e7b63c9cd",,41,"Think tanks and research institutions","GKI","GKI Economic Research Co.",4,"IV - Think tanks, research and academic institutions","626765810531-90",0.25,"active"
"21f7da07a3e34fe8b0d04edaa1b5549b",,31,"Non-governmental organisations, platforms and networks and similar","EORTC","European Organisation for Research and Treatment of Cancer",3,"III - Non-governmental organisations","70539554035-46",1,"active"
"21f6be2bcaeb40959c57898dda697be3",,22,"Trade, business & professional associations","B Muss","Bangor Mussel Producers",2,"II - In-house lobbyists and trade/professional associations","82597207892-23",,"inactive"
"21ef1029224e44388fcb9b6ae14fdd0d",,11,"Professional consultancies",,"COGEA",1,"I - Professional consultancies/law firms/self-employed consultants","893540515646-89",9,"active"
"21eef98f1a11447a971aa0d79522b80c",,64,"Other sub-national public authorities","SPK","Stiftung Preußischer Kulturbesitz",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","38216934796-81",10,"active"
"21edbcd61e25496fbb73aefcd545db78",,21,"Companies & groups","ACDLEC","E.Leclerc",2,"II - In-house lobbyists and trade/professional associations","002727622988-39",0.25,"active"
"21df4440ffb945febeece1823a7b079e",,21,"Companies & groups","E3PO","E3PO - European PPP Operating Companies in Infrastructure and Services",2,"II - In-house lobbyists and trade/professional associations","424726117325-78",1.5,"active"
"21d9406164d049d29b9ce9ebebd0721c",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","MBFH","Hungarian Office for Mining and Geology",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","503737118019-77",0.25,"inactive"
"21cfe626bc4249a699319e1a3710be87",,31,"Non-governmental organisations, platforms and networks and similar","ISAS","Institute for the scientific advancement of the south",3,"III - Non-governmental organisations","625678720838-12",2,"active"
"21cea216bb06404fbdda2d846edbc9bd",,25,"Trade and business organisations","ARGE VVaG","Arbeitsgemeinschaft der Versicherungsvereine auf Gegenseitigkeit e.V.",2,"II - In-house lobbyists and trade/professional associations","754725511318-26",0.25,"active"
"21ccda7fd6cf48d5b5381015d12f3d14",,31,"Non-governmental organisations, platforms and networks and similar",,"Stiftelsen Entreprenörskapsforum",3,"III - Non-governmental organisations","884457019841-82",0.25,"active"
"21c9eb08daeb4eeebda5769fc12b38cc",,25,"Trade and business organisations","WMBA","Wholesale Market Brokers Association",2,"II - In-house lobbyists and trade/professional associations","71374683216-48",2.25,"active"
"21c377cb9b21448d843e8c3485a6cc9b",,25,"Trade and business organisations","VUT","VUT – Verband unabhängiger Musikunternehmen e.V.",2,"II - In-house lobbyists and trade/professional associations","078270512631-90",0.25,"active"
"21bdcc1ec078480bb85b80bc47e3c69f",,11,"Professional consultancies","UCE","UnitedCast Entertainment Sp. z o.o. Oddział w Polsce",1,"I - Professional consultancies/law firms/self-employed consultants","486487310803-33",,"inactive"
"21b6d49f7728481e98fc60d8e42b78b0",,13,"Self-employed consultants","StudioArgo","StudioArgo",1,"I - Professional consultancies/law firms/self-employed consultants","641560820220-37",0.5,"active"
"21b61202af824374aa8db19e6f150cd6",,22,"Trade, business & professional associations",,"Lega Pesca",2,"II - In-house lobbyists and trade/professional associations","897305314618-84",0.5,"inactive"
"21b36043f4234c2f9eaad8dc4f326d09",,25,"Trade and business organisations","AA","Advertising Association",2,"II - In-house lobbyists and trade/professional associations","479008718351-41",1.25,"active"
"21ad012854ca415b8f8ca5ba758c172a",,11,"Professional consultancies",,"Sigmund Hutter GmbH",1,"I - Professional consultancies/law firms/self-employed consultants","034308211184-41",,"inactive"
"21ac0247857046b4b37ee408d1447468",,21,"Companies & groups",,"RED TECHNOLOGIES",2,"II - In-house lobbyists and trade/professional associations","482800716017-35",0.75,"active"
"21aa6232b1b34a3caa02d424b73ccd51",,31,"Non-governmental organisations, platforms and networks and similar",,"AVERE",3,"III - Non-governmental organisations","269727723042-29",0.75,"active"
"21a74f0e16e84b7d86d7ba18c1c5c165",,11,"Professional consultancies",,"Engaging Consulting",1,"I - Professional consultancies/law firms/self-employed consultants","407706517448-29",1,"active"
"21a723d4e0eb4272bd7c1cfaf901b4e5",,31,"Non-governmental organisations, platforms and networks and similar",,"Cancer Research UK",3,"III - Non-governmental organisations","54970512687-47",1,"active"
"219c4ca98fe94afdbe1300546f132195",,65,"Transnational associations and networks of public regional or other sub-national authorities","CIFE","CENTRO ITALIANO FORMAZIONE EUROPEA",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","917306813321-90",6.25,"active"
"2193b13a874f455a9615b7a64a5576f0",,12,"Law firms",,"BAPCERES David",1,"I - Professional consultancies/law firms/self-employed consultants","654827210541-75",2,"inactive"
"219224949a68411180a4e184eb9ef50b",,25,"Trade and business organisations","KBV","Kassenärztliche Bundesvereinigung",2,"II - In-house lobbyists and trade/professional associations","82797211999-77",2,"active"
"218fdf6a84a5497c9db6a24192ba2100",,25,"Trade and business organisations","IPEC Europe","International Pharmaceutical Excipients Council Europe",2,"II - In-house lobbyists and trade/professional associations","341962119314-36",0.25,"active"
"218fbd3a8e394979ab22bf38c3a9bcf3",,25,"Trade and business organisations","TMA Deutschland e.V.","Gesellschaft für Restrukturierung - Turnaround Management Association Deutschland",2,"II - In-house lobbyists and trade/professional associations","375574122278-95",82,"inactive"
"218e268f03724c4e93ee2335c4692089",,11,"Professional consultancies",,"European Hub Srl",1,"I - Professional consultancies/law firms/self-employed consultants","728959920412-42",3.25,"active"
"218a2a69035343ceae0afc2c9b0147cc",,41,"Think tanks and research institutions","EIPISA","European Institute for Political Initiative and Strategic Analysis",4,"IV - Think tanks, research and academic institutions","273943722488-27",3,"active"
"2189ed6192b74be2ae520ce1f52cc849",,23,"Trade unions","UNPT","union nationale des producteurs de pommes de terre",2,"II - In-house lobbyists and trade/professional associations","09288606241-24",,"inactive"
"2189a13c64864ace987f205439935418",,42,"Academic institutions",,"Universidade de Aveiro",4,"IV - Think tanks, research and academic institutions","033845321755-09",2,"active"
"21860f21faf04531a1e3f1d14eca615a",,21,"Companies & groups",,"Rattlerow Farms Ltd",2,"II - In-house lobbyists and trade/professional associations","540138017931-49",0.75,"active"
"2182ced7041a417489db84c211974b46",,11,"Professional consultancies","ADDL","ADDL Consulting",1,"I - Professional consultancies/law firms/self-employed consultants","856390214287-08",2,"inactive"
"217d7a7910794d328b43d63f7412ec20",,21,"Companies & groups","Energya VM","Energya VM Gestion de Energia S.L.U.",2,"II - In-house lobbyists and trade/professional associations","626987420634-71",0.75,"active"
"217b37df25fe44008afe9990054d395f",,21,"Companies & groups","BBVA","BANCO BILBAO VIZCAYA ARGENTARIA",2,"II - In-house lobbyists and trade/professional associations","090350412968-04",5,"active"
"2172cbdde7a54889812862ec61ccc83f",,41,"Think tanks and research institutions",,"AlterNord",4,"IV - Think tanks, research and academic institutions","58823439256-52",,"inactive"
"216eec56921447b9ad9fc3f8c9409298",,25,"Trade and business organisations","ICLA","In-house Competition Lawyers' Association",2,"II - In-house lobbyists and trade/professional associations","967084513983-66",1.25,"active"
"2160d0200f4046438cbc6e0c1efda763",,31,"Non-governmental organisations, platforms and networks and similar","UTSD","UNIVERSAL TANG SOO DO",3,"III - Non-governmental organisations","015342711931-21",,"inactive"
"215b1194b17d4662b0f73d47a69b57ea",,21,"Companies & groups","ERP SAS","European Recycling Platform SAS",2,"II - In-house lobbyists and trade/professional associations","194953315534-56",2.5,"active"
"215a98569a724126935cca5b06864db2",,25,"Trade and business organisations","ECASBA","European Community Association of Ship Brokers and Agents",2,"II - In-house lobbyists and trade/professional associations","35540903747-06",0.75,"active"
"2156d5cf5ca440bcbbe1feac0eb205b8",,31,"Non-governmental organisations, platforms and networks and similar","OSMTH","Soberana y Militar Orden del Templo de Jerusalem  España",3,"III - Non-governmental organisations","73055016992-87",,"inactive"
"2154badc66b54aedbcbcc0f0db5f43e3",,11,"Professional consultancies",,"Arty Shocking",1,"I - Professional consultancies/law firms/self-employed consultants","91700372927-90",,"inactive"
"21526d148c774c1eae6b71856afecc68",,25,"Trade and business organisations","NCA","National Coffee Association of USA",2,"II - In-house lobbyists and trade/professional associations","194510120560-63",0.5,"active"
"214c4f10f04e43abae8c4350fb10813e",,31,"Non-governmental organisations, platforms and networks and similar","RNS","Riksförbundet Narkotikafritt Samhälle",3,"III - Non-governmental organisations","57388167696-41",,"inactive"
"214949c804c24ef6a2a11635648f7d73",,13,"Self-employed consultants",,"lopez leza consultores",1,"I - Professional consultancies/law firms/self-employed consultants","879592711780-52",,"inactive"
"2142281112cd4bcf8c737700a086f3e9",,21,"Companies & groups",,"Eurocolt",2,"II - In-house lobbyists and trade/professional associations","223101314709-83",0.25,"active"
"213e8754e25d4ebb9ded0dbca8ce96fd",,31,"Non-governmental organisations, platforms and networks and similar","EDbN","European Deafblind Network",3,"III - Non-governmental organisations","535776713965-43",1.5,"inactive"
"213b2be4cf794c4aabac4f66a79a1849",,21,"Companies & groups",,"Honda Motor Europe",2,"II - In-house lobbyists and trade/professional associations","976236518471-20",10,"inactive"
"2136ec6d46da4bee9b5e8fb13f1d5024",,41,"Think tanks and research institutions","IK4-IKERLAN","IKERLAN S. COOP.",4,"IV - Think tanks, research and academic institutions","456477122037-94",0.25,"active"
"2136d00bd67e43759fa08f6b94d8d4e1",,11,"Professional consultancies","Cos&Co","Cos&Co European Law and Advocacy Advisers",1,"I - Professional consultancies/law firms/self-employed consultants","190177617295-51",1,"active"
"2134f9d0bd0640a6b2e211143305368b",,25,"Trade and business organisations",,"Fedoweb - Fedoerazione Operatori Web",2,"II - In-house lobbyists and trade/professional associations","463837922554-23",1,"active"
"213490c7aa704e0892658271cee1c868",,31,"Non-governmental organisations, platforms and networks and similar",,"Fédération Europerse",3,"III - Non-governmental organisations","262780613365-14",300,"inactive"
"212c1d2b00c0424da8eb71aefabca1d4",,31,"Non-governmental organisations, platforms and networks and similar",,"Stiftung Pro Wettbewerb gAG",3,"III - Non-governmental organisations","107116083-81",0.25,"active"
"212b024786a5461e8d341bbabb7c8adc",,25,"Trade and business organisations","AESEG","ASOCIACION ESPAÑOLA DE MEDICAMENTOS GENERICOS",2,"II - In-house lobbyists and trade/professional associations","285369821515-09",0.25,"inactive"
"212a831bd496450394be8e699635ee57",,27,"Other in house lobbyists","FEB","Fellowship of European Broadcasters",2,"II - In-house lobbyists and trade/professional associations","018498718155-71",2,"active"
"2129cc130f48437491b3f5fa5c587054",,31,"Non-governmental organisations, platforms and networks and similar","GRDeV","Gesellschaft zur Rettung der Delphine e.V.",3,"III - Non-governmental organisations","40186682726-13",0.25,"active"
"2129384eebe84da6acb6f2b2ca0b23eb",,31,"Non-governmental organisations, platforms and networks and similar","WssTP","Water supply and sanitation Technology Platform",3,"III - Non-governmental organisations","43176485302-45",2.25,"active"
"21279dd81e3443219627656aa9a17556",,65,"Transnational associations and networks of public regional or other sub-national authorities","BEF","Balkan Economic Forum",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","012701314185-90",3.25,"active"
"2124781fbbc24d6593719de583b49171",,25,"Trade and business organisations","FIA","Futures Industry Association, Inc.",2,"II - In-house lobbyists and trade/professional associations","803137414612-21",2.75,"active"
"212361c86bf94e698019294f23b1c837",,31,"Non-governmental organisations, platforms and networks and similar","NGO  ERGa","NGO  European  development  group",3,"III - Non-governmental organisations","92031147067-65",,"inactive"
"21225043b2664ce188793b6db2ba3a9c",,22,"Trade, business & professional associations","ICBP","The International Centre for Birds of Prey",2,"II - In-house lobbyists and trade/professional associations","22000077910-96",,"inactive"
"21199fa8e9b640da8dd8222ee286d3b2",,25,"Trade and business organisations","AEA","ASOCIACION ESPAÑOLA DE ANUNCIANTES",2,"II - In-house lobbyists and trade/professional associations","606698818272-70",2,"active"
"2116350be80649448c01abd2b6153acb",,25,"Trade and business organisations","FHF","Svenska Fondhandlareföreningen",2,"II - In-house lobbyists and trade/professional associations","7777147632-40",4,"active"
"21150cb1a6a744ddaebfcf0b18bb01a3",,31,"Non-governmental organisations, platforms and networks and similar","Ellisse","Associazione Ellisse",3,"III - Non-governmental organisations","800506514181-01",31.25,"active"
"2112a26f612b4647ae85f26262003b35",,21,"Companies & groups","Max","Max Telecom",2,"II - In-house lobbyists and trade/professional associations","207786920693-11",0.5,"active"
"21098ff42502425387e40fd8fb20781b",,12,"Law firms",,"Wirtschaftrat Recht Bremer & Heller",1,"I - Professional consultancies/law firms/self-employed consultants","455607615963-17",0.75,"inactive"
"21083ff66ba4474298150eed6faa2055",,13,"Self-employed consultants",,"GUIZARD",1,"I - Professional consultancies/law firms/self-employed consultants","524795314690-02",0.25,"inactive"
"20fc6f15d906482e830f3859643d55b1",,21,"Companies & groups","Impresa - SGPS, S.A.","Impresa - Sociedade Gestora de Participações Sociais, S.A.",2,"II - In-house lobbyists and trade/professional associations","382896021376-18",0.5,"active"
"20fab6072d1549659e17c58486e536b1",,26,"Trade unions and professional associations","PRAI","PROFESSIONISTI REIKI ASSOCIATI ITALIA",2,"II - In-house lobbyists and trade/professional associations","162401719910-34",6.75,"inactive"
"20fa12cfe8484438bc6b9312bc647acf",,11,"Professional consultancies","AG","Augustus Global LLC",1,"I - Professional consultancies/law firms/self-employed consultants","449074917633-12",2.25,"active"
"20f7dfe1a50d4be4a7431c395e87beec",,25,"Trade and business organisations","ASAGA Canarias-ASAJA","Asociación de Agricultores y Ganaderos de Canarias",2,"II - In-house lobbyists and trade/professional associations","887820312191-39",2,"active"
"20f3887a67cf484ba73180d40d840a54",,26,"Trade unions and professional associations","CGI","Confédération Française du Commerce de gros et du Commerce International",2,"II - In-house lobbyists and trade/professional associations","964226310741-25",1.25,"active"
"20f24049184b40f893b8b203349dd0da",,25,"Trade and business organisations","PK ČR","Potravinářská komora České republiky",2,"II - In-house lobbyists and trade/professional associations","011219411219-02",1,"inactive"
"20f095174b9e4940bc05b5358ec11235",,11,"Professional consultancies",,"CERES CERtification of Environmental Standards GmbH",1,"I - Professional consultancies/law firms/self-employed consultants","010071910498-63",,"inactive"
"20f0845cac834e0286b2f68085eb2c31",,22,"Trade, business & professional associations","CEP","Conseil Européen des Podologues",2,"II - In-house lobbyists and trade/professional associations","15882266717-80",,"inactive"
"20f02645335a41269c25ebe0a0b2e2eb",,41,"Think tanks and research institutions",,"Centre Maurits Coppieters",4,"IV - Think tanks, research and academic institutions","57231475311-15",2,"active"
"20ed2efdfa3246038160a80de8a21baa",,61,"Local, regional and municipal authorities (at sub-national level)",,"MUNUCIPALITY OF NEO IRAKLIO ATTIKIS GREECE",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","56292719651-43",,"inactive"
"20ec7b97198d4677b99cf1a7d13c4ec3",,21,"Companies & groups",,"TUI Airlines Nederland B.V.",2,"II - In-house lobbyists and trade/professional associations","70766908291-17",0.25,"inactive"
"20e93a8d36f743e1b0314c6e406ff38d",,31,"Non-governmental organisations, platforms and networks and similar","KIGEiT","Krajowa Izba Gospodarcza Elektroniki i Telekomunikacji",3,"III - Non-governmental organisations","523790019497-67",0.25,"active"
"20e3228665fa45a7aec20c601ab4f9b8",,25,"Trade and business organisations","7SEVEN","SEVEN CONDOMÍNIOS SERVIÇOS ESPECIALIZADOS LTDA ME",2,"II - In-house lobbyists and trade/professional associations","903510718666-69",14.25,"inactive"
"20e05a9aaf4e41cea1511a1e3c3dd289",,25,"Trade and business organisations","AFECOR","AFECOR - European Control Manufacturers Association",2,"II - In-house lobbyists and trade/professional associations","18638678159-24",1.25,"active"
"20da34fc0c6c4e8bb018b2d77194d151",,25,"Trade and business organisations","NBA","National Beef Association",2,"II - In-house lobbyists and trade/professional associations","244406321940-27",0.5,"inactive"
"20d9e0d1a11040de867929304a0dd5a0",,26,"Trade unions and professional associations","AFWP","AFWP",2,"II - In-house lobbyists and trade/professional associations","161472120480-31",0.25,"active"
"20d5f685bb3144758e7b9b06450d9d11",,25,"Trade and business organisations","UEPS","Union européenne des Pharmacies sociales",2,"II - In-house lobbyists and trade/professional associations","98927745558-49",1,"active"
"20d3b84e038e4051ade134d9b4135a5d",,22,"Trade, business & professional associations","OFC2","Observatoire des fonds communs de créances",2,"II - In-house lobbyists and trade/professional associations","154086411403-02",,"inactive"
"20d097b0bfc64419926a051a6e4b31d2",,22,"Trade, business & professional associations","GEBTA","GEBTA Guild of European Business Travel Agents",2,"II - In-house lobbyists and trade/professional associations","98153142875-31",,"inactive"
"20cbe4fd3b3b4c44ab4542cf0832ffc9",,31,"Non-governmental organisations, platforms and networks and similar",,"Sacro Ordine Imperiale Militare Nemagnico Angelico Costantiniano di S.Giorgio e S.Stefano di Rito Orientale",3,"III - Non-governmental organisations","54586549840-70",,"inactive"
"20c44c2fe7624740975d0830ba50fe57",,25,"Trade and business organisations","EFCEM","European Federation of Catering Equipment Manufacturers",2,"II - In-house lobbyists and trade/professional associations","070284916886-11",0.25,"active"
"20bab94d3c464f88bc7f3961d0abfd0e",,25,"Trade and business organisations","IUMI","International Union of Marine Insurance",2,"II - In-house lobbyists and trade/professional associations","456150222492-25",0.25,"active"
"20b74040da9747049275c95b89359f06",,31,"Non-governmental organisations, platforms and networks and similar","JP NL","Justice and Peace Netherlands",3,"III - Non-governmental organisations","77250856662-77",0.25,"active"
"20a7c7b1666d4d00aa4e97001959b08c",,31,"Non-governmental organisations, platforms and networks and similar","EBC","European Business Club Association",3,"III - Non-governmental organisations","10617254214-54",7.5,"active"
"209f5348e44d4105933f7ea60404617b",,21,"Companies & groups",,"CLIMESPACE",2,"II - In-house lobbyists and trade/professional associations","22273117474-73",,"inactive"
"209816921c5346158d909ccb7deaef8b",,11,"Professional consultancies",,"Carlos Delgado Villanueva",1,"I - Professional consultancies/law firms/self-employed consultants","88379817583-65",,"inactive"
"2096cee35cd3492d88e65044e6dc1a2f",,41,"Think tanks and research institutions","IERI","Institut Européen des Relations Internationales",4,"IV - Think tanks, research and academic institutions","691362113531-15",,"inactive"
"2090a4a1713f4990b6f859f75c82f9c7",,31,"Non-governmental organisations, platforms and networks and similar","GARC","Alliance for Rabies Control",3,"III - Non-governmental organisations","872106718069-10",0.75,"inactive"
"208215f551eb4b63854d935b033d2ea1",,41,"Think tanks and research institutions","IFREMER","Institut français de recherche pour l’exploitation de la mer",4,"IV - Think tanks, research and academic institutions","637248221784-08",12,"active"
"20819ddd6dfc44a2b784b63f486d397e",,25,"Trade and business organisations","ABIOVE","Brazilian Association of Vegetable Oil Industries",2,"II - In-house lobbyists and trade/professional associations","74017264443-85",0.75,"inactive"
"207e7b813df74358853efeb8fd81a2dd",,21,"Companies & groups","Teosto","Finnish Composers' Copyright Society Teosto",2,"II - In-house lobbyists and trade/professional associations","162360211825-62",4,"active"
"207d6f65d41f4674af94665101a46500",,11,"Professional consultancies",,"Quintessa Limited",1,"I - Professional consultancies/law firms/self-employed consultants","497018917644-05",1.25,"active"
"2077e42904fb4304a382df0f99ab0b3e",,31,"Non-governmental organisations, platforms and networks and similar","IDEI","International Development Enterprises India",3,"III - Non-governmental organisations","54665015930-89",0.25,"active"
"20704d2425a94a7c9eaca053e567d163",,31,"Non-governmental organisations, platforms and networks and similar","ADA","Asociaţia de Dezvoltare în Afaceri",3,"III - Non-governmental organisations","592962117925-97",0.5,"inactive"
"206edb564da9446ca877ca06710483c0",,26,"Trade unions and professional associations","ATSYPJA","Asociación de Técnicos Superiores y Peritos Judiciales de Andalucía",2,"II - In-house lobbyists and trade/professional associations","250843310363-42",37.5,"active"
"206d9ca1a7e44b949d6a0d4422144e7f",,42,"Academic institutions","IRSA-CNR","Istituto di Ricerca sulle Acque - CNR",4,"IV - Think tanks, research and academic institutions","623894222487-42",0.75,"active"
"206c8008a0d5496592d3a59864b7c3dd",,11,"Professional consultancies","YGP","Young & Global Partners",1,"I - Professional consultancies/law firms/self-employed consultants","01881573466-28",,"inactive"
"2066d28413774fa9b463999910459071",,26,"Trade unions and professional associations","OUA","Organismo Unitario dell'Avvocatura Italiana",2,"II - In-house lobbyists and trade/professional associations","798820717236-77",0.25,"active"
"20657092e2c6465fbe11a336270325cc",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","BBC","BLEU-BLANC-COEUR",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","360619318968-95",10,"active"
"2063f27be275450aa0d3ae7a09dc2e6d",,25,"Trade and business organisations","EMB","European Milk Board",2,"II - In-house lobbyists and trade/professional associations","45338982456-46",2.75,"active"
"205cfbacb3254fe887be31ce52c9a2d6",,21,"Companies & groups","Xylem","Xylem Inc.",2,"II - In-house lobbyists and trade/professional associations","311370014964-46",0.5,"active"
"205c7c2e093f43d7880e06c5a1526e7c",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","DS","nv De Scheepvaart",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","568481716834-11",2,"active"
"2056a656724b4e748bd00bd6a78539c0",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","JNCC","Joint Nature Conservation Committee",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","29897598486-41",81,"active"
"20518aad474340e9bc5e8058b0c0e1b3",,31,"Non-governmental organisations, platforms and networks and similar","LATO","Latvian Transatlantic Organisation",3,"III - Non-governmental organisations","317301418072-53",2,"active"
"20506a6d7f034d1b83394081a471c3eb",,13,"Self-employed consultants","ASCEF CONSULTING","Eugène Modou GUEYE",1,"I - Professional consultancies/law firms/self-employed consultants","31724118633-26",,"inactive"
"204d885be5d949c3b3e08720f831e55c",,25,"Trade and business organisations","DATA","Depositary and Trustee Association",2,"II - In-house lobbyists and trade/professional associations","69871233856-81",0.5,"active"
"204cbac3c08c4cfe958270e8152e705f",,23,"Trade unions","AssoInterforze onlus","Unione delle Associazioni Europee Forze di Polizia e Armate Onlus",2,"II - In-house lobbyists and trade/professional associations","46763396818-26",,"inactive"
"2042bd892e264d65abb757e771e5b212",,27,"Other in house lobbyists","PBC","Polskie Badania Czytelnictwa Sp. z o.o.",2,"II - In-house lobbyists and trade/professional associations","237906722304-29",0.25,"active"
"20402feb69b549ad97102eba8ce5c3a2",,24,"Other similar organisations","IAMO","International Agency for Media Organizations",2,"II - In-house lobbyists and trade/professional associations","973723612439-55",9.25,"inactive"
"203fca29f8854054b2220fd0ba9fc9c9",,26,"Trade unions and professional associations","ETUCE","European Trade Union Committee for Education",2,"II - In-house lobbyists and trade/professional associations","72197913011-06",9,"active"
"2035210062294f779a4628c479198217",,31,"Non-governmental organisations, platforms and networks and similar","OKF","Open Knowledge Foundation",3,"III - Non-governmental organisations","438602512296-70",,"inactive"
"2032649bb74c4a609464ec4d0d98c8c0",,21,"Companies & groups",,"23andMe, Inc.",2,"II - In-house lobbyists and trade/professional associations","387013720395-11",0.25,"active"
"2030b9a6a3b64f79830a55819f8e3f8d",,11,"Professional consultancies","LDC conseil","Luc Domergue Consultants",1,"I - Professional consultancies/law firms/self-employed consultants","430358814107-24",1.75,"active"
"202e7bf739ee4278bdafcbfb13b7ed1e",,22,"Trade, business & professional associations","OPCE","ASSOCIATION OF INTERPROFESSIONALS EMPLOYERS BUSINESS ASSOCIATIONS OF EUROPEAN CAPITAL CITIES",2,"II - In-house lobbyists and trade/professional associations","06000039537-83",,"inactive"
"202df33b4c604e7798c8fa9172a71b70",,11,"Professional consultancies",,"ACOUNTAX MADRID",1,"I - Professional consultancies/law firms/self-employed consultants","630420215386-13",0.25,"active"
"202d5511061e47fda3c03cb7eac5cb61",,31,"Non-governmental organisations, platforms and networks and similar","PRODUKCIJA","Ivanka Apostolova",3,"III - Non-governmental organisations","266580214199-53",,"inactive"
"202ceb91721942ad85d014ba660594ee",,31,"Non-governmental organisations, platforms and networks and similar",,"Plateforme Pour une autre PAC",3,"III - Non-governmental organisations","475652711528-25",0.25,"active"
"2027214e8cc94f1a802103a94a933c8c",,13,"Self-employed consultants",,"E-BCR",1,"I - Professional consultancies/law firms/self-employed consultants","303812211304-39",,"inactive"
"201691e8a93e46beb10f37c139ac2573",,31,"Non-governmental organisations, platforms and networks and similar","Organic Trust","Organic Trust Ltd.",3,"III - Non-governmental organisations","092065522577-51",0.25,"active"
"201671f2dd224ef9bd2895fda0edee7b",,31,"Non-governmental organisations, platforms and networks and similar",,"servus.at",3,"III - Non-governmental organisations","202853613115-54",0.75,"inactive"
"201243bd28af466ba70290ca0f02ac8f",,31,"Non-governmental organisations, platforms and networks and similar",,"Boroume",3,"III - Non-governmental organisations","150956023176-82",1,"active"
"201163f17ede4e5582f078d4fa00fd7c",,62,"Other public or mixed entities, etc.","ycsslr","Yemeni Center for Social Studies and Research and Labor",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","48829548117-46",,"inactive"
"20110b41642e4824b3518b86c1e7e737",,21,"Companies & groups","ODA","Agro Market Ressources",2,"II - In-house lobbyists and trade/professional associations","04676299902-36",,"inactive"
"200d8b45068f421985e46d432e1187dd",,13,"Self-employed consultants",,"Wayne Bacon",1,"I - Professional consultancies/law firms/self-employed consultants","73831786399-55",,"inactive"
"200b322c688c46abaa44ea63b7e64eb5",,25,"Trade and business organisations",,,2,"II - In-house lobbyists and trade/professional associations","878276822865-94",56.25,"inactive"
"2006e6ee808b4a6983e479b787490a08",,31,"Non-governmental organisations, platforms and networks and similar","Danskprivacynet","Dansk Privacy Netværk",3,"III - Non-governmental organisations","66064072029-81",,"inactive"
"2006689f89a34168b2e3409f4fa1cc42",,31,"Non-governmental organisations, platforms and networks and similar","United Academics","Stichting United Academics Foundation",3,"III - Non-governmental organisations","275262818818-08",4.25,"active"
"200175cf950f48b68249c98d524ca651",,13,"Self-employed consultants",,"Rocco Attinà Agenzia Immobiliare",1,"I - Professional consultancies/law firms/self-employed consultants","14309798723-45",,"inactive"
"1fff54cf6be840bebacc20e87f01e309",,12,"Law firms",,"Law Square",1,"I - Professional consultancies/law firms/self-employed consultants","525322913986-02",,"inactive"
"1ffd2a20ccc2474f94547547df1a3175",,31,"Non-governmental organisations, platforms and networks and similar","GEOTA","Grupo de Estudos de Ordenamento do Território e Ambiente",3,"III - Non-governmental organisations","021473016820-80",0.5,"active"
"1ff9563e55a14f14a4398014527f75cc",,25,"Trade and business organisations","ECSLA","European Cold Storage and Logistics Association",2,"II - In-house lobbyists and trade/professional associations","12075096931-04",0.25,"active"
"1ff562cdfe4c480eaf191dcc57d26ec4",,26,"Trade unions and professional associations",,"HollandBIO",2,"II - In-house lobbyists and trade/professional associations","776438619820-95",0.25,"active"
